,student_id,student_name_x,email_x,phone_x,course,admission_date,admission_status,total_fee,paid_fee,payment_status
2522,STU-3522,Kiran Choudhary,kiran.45@mail.com,9310924643,B.Tech,2024-09-14 02:00:00,Admitted,197076,84282,Paid
2523,STU-3523,Amit Iyer,amit.50@mail.com,9407448253,MCA,2024-09-14 03:00:00,Waitlisted,168536,97695,Partially Paid
2524,STU-3524,Deepa Choudhary,deepa.59@mail.com,9218551850,B.Tech,2024-09-14 04:00:00,Waitlisted,181051,121697,Pending
2525,STU-3525,Meena Singh,meena.99@mail.com,9228706579,BBA,2024-09-14 05:00:00,Admitted,187351,50475,Pending
2526,STU-3526,Olivia Johnson,olivia.24@mail.com,9485215062,B.Tech,2024-09-14 06:00:00,Admitted,81531,27869,Paid
2527,STU-3527,Divya Verma,divya.15@mail.com,9245160286,B.Tech,2024-09-14 07:00:00,Rejected,125835,160144,Pending
2528,STU-3528,Deepa Das,deepa.56@mail.com,9906786077,B.Tech,2024-09-14 08:00:00,Rejected,114825,35188,Partially Paid
2529,STU-3529,Rakesh Choudhary,rakesh.86@mail.com,9951272056,B.Tech,2024-09-14 09:00:00,Waitlisted,146098,56512,Partially Paid
2530,STU-3530,Sneha Patel,sneha.21@mail.com,9510801367,BCA,2024-09-14 10:00:00,Admitted,74326,30049,Pending
2531,STU-3531,Karthik Patel,karthik.13@mail.com,9563776162,B.Tech,2024-09-14 11:00:00,Waitlisted,147890,20153,Partially Paid
2532,STU-3532,Pooja Iyer,pooja.60@mail.com,9386820546,BCA,2024-09-14 12:00:00,Rejected,177736,143899,Paid
2533,STU-3533,Vivek Verma,vivek.97@mail.com,9940926284,BBA,2024-09-14 13:00:00,Rejected,74522,166884,Paid
2534,STU-3534,Pooja Nair,pooja.14@mail.com,9292392127,B.Tech,2024-09-14 14:00:00,Admitted,72050,21514,Partially Paid
2535,STU-3535,Rohit Das,rohit.79@mail.com,9143050379,MCA,2024-09-14 15:00:00,Waitlisted,73454,153367,Pending
2536,STU-3536,Priya Nair,priya.26@mail.com,9539361994,B.Tech,2024-09-14 16:00:00,Admitted,70284,147359,Paid
2537,STU-3537,Rakesh Singh,rakesh.10@mail.com,9330106130,BBA,2024-09-14 17:00:00,Waitlisted,178989,134903,Pending
2538,STU-3538,Deepa Singh,deepa.49@mail.com,9530059505,MBA,2024-09-14 18:00:00,Rejected,138592,155182,Pending
2539,STU-3539,Karthik Sharma,karthik.65@mail.com,9727999429,MBA,2024-09-14 19:00:00,Rejected,95023,132969,Pending
2540,STU-3540,Manish Sharma,manish.69@mail.com,9932836852,BCA,2024-09-14 20:00:00,Admitted,197642,161782,Paid
2541,STU-3541,Vivek Choudhary,vivek.64@mail.com,9689678673,MCA,2024-09-14 21:00:00,Rejected,173927,46754,Pending
2542,STU-3542,Rahul Singh,rahul.98@mail.com,9926401480,MBA,2024-09-14 22:00:00,Rejected,145061,15495,Paid
2543,STU-3543,Karthik Verma,karthik.38@mail.com,9454669640,BCA,2024-09-14 23:00:00,Rejected,90025,135981,Pending
2544,STU-3544,Meena Sharma,meena.29@mail.com,9656490977,B.Tech,2024-09-15 00:00:00,Rejected,74101,122698,Pending
2545,STU-3545,Amit Patel,amit.20@mail.com,9147001455,B.Tech,2024-09-15 01:00:00,Rejected,81294,43485,Pending
2546,STU-3546,Neha Verma,neha.45@mail.com,9978575992,MCA,2024-09-15 02:00:00,Waitlisted,124992,150788,Pending
2547,STU-3547,Arjun Gupta,arjun.51@mail.com,9315449563,BBA,2024-09-15 03:00:00,Waitlisted,68057,83143,Partially Paid
2548,STU-3548,Meena Verma,meena.89@mail.com,9313337895,B.Tech,2024-09-15 04:00:00,Admitted,130033,140355,Paid
2549,STU-3549,Kiran Reddy,kiran.40@mail.com,9382773264,B.Tech,2024-09-15 05:00:00,Waitlisted,126957,96469,Partially Paid
2550,STU-3550,Karthik Reddy,karthik.13@mail.com,9678682326,BCA,2024-09-15 06:00:00,Admitted,145798,55615,Paid
2551,STU-3551,Kiran Choudhary,kiran.38@mail.com,9500509085,MBA,2024-09-15 07:00:00,Waitlisted,116855,49355,Paid
2552,STU-3552,Amit Singh,amit.82@mail.com,9748747937,B.Tech,2024-09-15 08:00:00,Waitlisted,67658,96776,Paid
2553,STU-3553,Vivek Verma,vivek.83@mail.com,9683647302,MCA,2024-09-15 09:00:00,Waitlisted,143176,94525,Partially Paid
2554,STU-3554,Sanjay Patel,sanjay.70@mail.com,9965257948,BCA,2024-09-15 10:00:00,Admitted,90753,175488,Pending
2555,STU-3555,Pooja Nair,pooja.46@mail.com,9683858868,MBA,2024-09-15 11:00:00,Rejected,93901,14330,Paid
2556,STU-3556,Deepa Nair,deepa.24@mail.com,9224617063,B.Tech,2024-09-15 12:00:00,Waitlisted,157328,136342,Paid
2557,STU-3557,Vivek Gupta,vivek.46@mail.com,9894869081,MCA,2024-09-15 13:00:00,Rejected,76049,139993,Pending
2558,STU-3558,Emma Lee,emma.68@mail.com,9815757305,B.Tech,2024-09-15 14:00:00,Waitlisted,141207,153932,Partially Paid
2559,STU-3559,Nisha Gupta,nisha.77@mail.com,9937118668,BCA,2024-09-15 15:00:00,Waitlisted,111931,27466,Pending
2560,STU-3560,David Thomas,david.86@mail.com,9917050100,BCA,2024-09-15 16:00:00,Admitted,183644,152581,Paid
2561,STU-3561,Karthik Reddy,karthik.19@mail.com,9108581455,MBA,2024-09-15 17:00:00,Waitlisted,187817,142467,Pending
2562,STU-3562,Sanjay Nair,sanjay.62@mail.com,9347930800,B.Tech,2024-09-15 18:00:00,Rejected,164119,62350,Paid
2563,STU-3563,Rakesh Gupta,rakesh.49@mail.com,9463953023,MBA,2024-09-15 19:00:00,Rejected,73596,31686,Partially Paid
2564,STU-3564,Sanjay Verma,sanjay.57@mail.com,9741430408,BBA,2024-09-15 20:00:00,Admitted,140009,117460,Paid
2565,STU-3565,Divya Reddy,divya.99@mail.com,9376989349,MCA,2024-09-15 21:00:00,Waitlisted,183749,115182,Paid
2566,STU-3566,Meena Verma,meena.66@mail.com,9339503571,BBA,2024-09-15 22:00:00,Waitlisted,107142,33769,Pending
2567,STU-3567,Manish Das,manish.54@mail.com,9498431468,B.Tech,2024-09-15 23:00:00,Rejected,60149,98185,Partially Paid
2568,STU-3568,Rohit Gupta,rohit.50@mail.com,9383717855,B.Tech,2024-09-16 00:00:00,Rejected,190661,49925,Pending
2569,STU-3569,Kiran Patel,kiran.89@mail.com,9402875992,MCA,2024-09-16 01:00:00,Rejected,130889,62263,Pending
2570,STU-3570,Deepa Nair,deepa.99@mail.com,9571776461,B.Tech,2024-09-16 02:00:00,Rejected,186431,15737,Partially Paid
2571,STU-3571,Rohit Singh,rohit.12@mail.com,9741607542,MCA,2024-09-16 03:00:00,Rejected,80879,112299,Partially Paid
2572,STU-3572,Sneha Singh,sneha.44@mail.com,9808394879,BCA,2024-09-16 04:00:00,Admitted,113881,29369,Partially Paid
2573,STU-3573,Deepa Singh,deepa.13@mail.com,9416666172,MBA,2024-09-16 05:00:00,Waitlisted,171815,118139,Pending
2574,STU-3574,Anita Gupta,anita.13@mail.com,9662666476,BBA,2024-09-16 06:00:00,Rejected,89367,38542,Paid
2575,STU-3575,Vivek Reddy,vivek.82@mail.com,9374921572,BBA,2024-09-16 07:00:00,Rejected,152322,118987,Partially Paid
2576,STU-3576,Vivek Verma,vivek.75@mail.com,9320819979,B.Tech,2024-09-16 08:00:00,Waitlisted,152467,55401,Partially Paid
2577,STU-3577,Deepa Choudhary,deepa.98@mail.com,9599979018,MCA,2024-09-16 09:00:00,Rejected,67918,118531,Partially Paid
2578,STU-3578,Divya Iyer,divya.66@mail.com,9922679714,MBA,2024-09-16 10:00:00,Waitlisted,70337,96550,Paid
2579,STU-3579,Arjun Choudhary,arjun.56@mail.com,9330804997,BCA,2024-09-16 11:00:00,Rejected,72338,120644,Pending
2580,STU-3580,Sneha Singh,sneha.82@mail.com,9643158629,BCA,2024-09-16 12:00:00,Admitted,117168,110302,Paid
2581,STU-3581,Rajesh Nair,rajesh.30@mail.com,9824956228,MCA,2024-09-16 13:00:00,Admitted,99389,145333,Paid
2582,STU-3582,Olivia Jones,olivia.82@mail.com,9219505703,MCA,2024-09-16 14:00:00,Waitlisted,173670,27586,Partially Paid
2583,STU-3583,Pooja Gupta,pooja.87@mail.com,9188956433,MCA,2024-09-16 15:00:00,Rejected,102689,15494,Paid
2584,STU-3584,John Jones,john.20@mail.com,9862280921,MBA,2024-09-16 16:00:00,Waitlisted,111992,125537,Paid
2585,STU-3585,Amit Verma,amit.61@mail.com,9173643844,BBA,2024-09-16 17:00:00,Waitlisted,66181,81025,Partially Paid
2586,STU-3586,Rahul Patel,rahul.37@mail.com,9238452475,MBA,2024-09-16 18:00:00,Admitted,157669,178363,Paid
2587,STU-3587,Rakesh Das,rakesh.97@mail.com,9893486073,BCA,2024-09-16 19:00:00,Admitted,115195,43091,Paid
2588,STU-3588,Kiran Iyer,kiran.23@mail.com,9745665939,BCA,2024-09-16 20:00:00,Waitlisted,122210,69044,Paid
2589,STU-3589,Rakesh Sharma,rakesh.93@mail.com,9236313842,MBA,2024-09-16 21:00:00,Waitlisted,67702,63808,Partially Paid
2590,STU-3590,Meena Sharma,meena.63@mail.com,9264361189,BBA,2024-09-16 22:00:00,Rejected,126816,104476,Paid
2591,STU-3591,Meena Iyer,meena.79@mail.com,9837476512,B.Tech,2024-09-16 23:00:00,Rejected,174007,65735,Partially Paid
2592,STU-3592,Meena Gupta,meena.86@mail.com,9760910143,MCA,2024-09-17 00:00:00,Waitlisted,160844,127614,Partially Paid
2593,STU-3593,Anita Reddy,anita.10@mail.com,9840411297,B.Tech,2024-09-17 01:00:00,Waitlisted,194067,14704,Partially Paid
2594,STU-3594,David Smith,david.20@mail.com,9991022773,BCA,2024-09-17 02:00:00,Admitted,71974,103041,Pending
2595,STU-3595,Manish Das,manish.88@mail.com,9752367146,MCA,2024-09-17 03:00:00,Admitted,89235,47366,Paid
2596,STU-3596,Pooja Nair,pooja.77@mail.com,9863694260,BBA,2024-09-17 04:00:00,Waitlisted,123610,92188,Pending
2597,STU-3597,Sneha Choudhary,sneha.27@mail.com,9957574334,BBA,2024-09-17 05:00:00,Admitted,70240,115919,Partially Paid
2598,STU-3598,Nisha Reddy,nisha.94@mail.com,9155493783,MCA,2024-09-17 06:00:00,Waitlisted,188844,54741,Pending
2599,STU-3599,Michael Thomas,michael.93@mail.com,9373358722,BBA,2024-09-17 07:00:00,Waitlisted,174605,27912,Pending
2600,STU-3600,Rakesh Verma,rakesh.77@mail.com,9445361758,BCA,2024-09-17 08:00:00,Admitted,144596,82094,Partially Paid
2601,STU-3601,Sanjay Iyer,sanjay.31@mail.com,9529879823,BCA,2024-09-17 09:00:00,Waitlisted,122648,128421,Partially Paid
2602,STU-3602,Sanjay Das,sanjay.55@mail.com,9694005773,B.Tech,2024-09-17 10:00:00,Rejected,97130,50472,Partially Paid
2603,STU-3603,Sanjay Gupta,sanjay.66@mail.com,9593562278,BCA,2024-09-17 11:00:00,Admitted,132911,22186,Partially Paid
2604,STU-3604,Arjun Nair,arjun.42@mail.com,9120271355,BCA,2024-09-17 12:00:00,Rejected,122992,132926,Pending
2605,STU-3605,Sneha Sharma,sneha.56@mail.com,9346752358,MBA,2024-09-17 13:00:00,Admitted,102342,155976,Pending
2606,STU-3606,Rahul Nair,rahul.56@mail.com,9511560150,BCA,2024-09-17 14:00:00,Admitted,190240,179058,Partially Paid
2607,STU-3607,Kiran Gupta,kiran.77@mail.com,9642815352,MCA,2024-09-17 15:00:00,Rejected,195019,119609,Pending
2608,STU-3608,Arjun Nair,arjun.59@mail.com,9305522005,BBA,2024-09-17 16:00:00,Waitlisted,87681,175513,Partially Paid
2609,STU-3609,Anita Reddy,anita.23@mail.com,9533144982,MBA,2024-09-17 17:00:00,Waitlisted,158213,29327,Partially Paid
2610,STU-3610,Pooja Sharma,pooja.61@mail.com,9397237287,BCA,2024-09-17 18:00:00,Rejected,148378,39026,Partially Paid
2611,STU-3611,Rohit Patel,rohit.58@mail.com,9625427815,MBA,2024-09-17 19:00:00,Rejected,100859,86836,Partially Paid
2612,STU-3612,Kiran Gupta,kiran.82@mail.com,9747616706,BBA,2024-09-17 20:00:00,Admitted,152995,44992,Paid
2613,STU-3613,Amit Verma,amit.61@mail.com,9975417362,B.Tech,2024-09-17 21:00:00,Admitted,156902,11239,Pending
2614,STU-3614,Nisha Das,nisha.56@mail.com,9445717835,BBA,2024-09-17 22:00:00,Waitlisted,123773,151478,Pending
2615,STU-3615,Anita Das,anita.46@mail.com,9967274738,BBA,2024-09-17 23:00:00,Rejected,109163,178778,Pending
2616,STU-3616,Sneha Sharma,sneha.62@mail.com,9393664593,BBA,2024-09-18 00:00:00,Admitted,66186,153288,Partially Paid
2617,STU-3617,Kiran Verma,kiran.85@mail.com,9454158116,MBA,2024-09-18 01:00:00,Rejected,131679,122929,Partially Paid
2618,STU-3618,Anita Choudhary,anita.15@mail.com,9780015172,BBA,2024-09-18 02:00:00,Waitlisted,101098,15896,Partially Paid
2619,STU-3619,Nisha Singh,nisha.74@mail.com,9870232621,B.Tech,2024-09-18 03:00:00,Rejected,193707,144609,Partially Paid
2620,STU-3620,Pooja Reddy,pooja.12@mail.com,9237652222,BBA,2024-09-18 04:00:00,Admitted,139177,67741,Partially Paid
2621,STU-3621,Pooja Nair,pooja.78@mail.com,9652090674,B.Tech,2024-09-18 05:00:00,Admitted,183774,52028,Paid
2622,STU-3622,Rajesh Reddy,rajesh.26@mail.com,9351293177,BBA,2024-09-18 06:00:00,Waitlisted,199754,160901,Paid
2623,STU-3623,Rohit Das,rohit.27@mail.com,9429650683,MBA,2024-09-18 07:00:00,Rejected,196499,135267,Paid
2624,STU-3624,Vivek Reddy,vivek.99@mail.com,9277446767,MCA,2024-09-18 08:00:00,Waitlisted,115047,110469,Partially Paid
2625,STU-3625,Vivek Das,vivek.59@mail.com,9711397817,MCA,2024-09-18 09:00:00,Admitted,77158,52620,Pending
2626,STU-3626,John Johnson,john.94@mail.com,9835638244,B.Tech,2024-09-18 10:00:00,Rejected,192367,115822,Paid
2627,STU-3627,Rakesh Singh,rakesh.36@mail.com,9161183829,MBA,2024-09-18 11:00:00,Admitted,100892,124444,Paid
2628,STU-3628,Daniel Taylor,daniel.95@mail.com,9501590860,BBA,2024-09-18 12:00:00,Admitted,79043,148089,Pending
2629,STU-3629,Arjun Das,arjun.45@mail.com,9602770459,MBA,2024-09-18 13:00:00,Rejected,173265,123539,Paid
2630,STU-3630,Sanjay Nair,sanjay.63@mail.com,9393806629,MBA,2024-09-18 14:00:00,Rejected,139642,13790,Paid
2631,STU-3631,Manish Singh,manish.89@mail.com,9480139411,BBA,2024-09-18 15:00:00,Waitlisted,98121,15725,Paid
2632,STU-3632,Rohit Iyer,rohit.28@mail.com,9717273585,BCA,2024-09-18 16:00:00,Rejected,142585,95732,Pending
2633,STU-3633,Sneha Choudhary,sneha.30@mail.com,9333042977,MBA,2024-09-18 17:00:00,Rejected,160558,179673,Pending
2634,STU-3634,Neha Nair,neha.13@mail.com,9105625810,B.Tech,2024-09-18 18:00:00,Rejected,183174,111852,Paid
2635,STU-3635,Sneha Singh,sneha.77@mail.com,9726953942,MBA,2024-09-18 19:00:00,Rejected,137701,12513,Pending
2636,STU-3636,Amit Nair,amit.49@mail.com,9406257047,BCA,2024-09-18 20:00:00,Admitted,99378,87256,Partially Paid
2637,STU-3637,Priya Nair,priya.84@mail.com,9700035826,MBA,2024-09-18 21:00:00,Waitlisted,142869,163293,Paid
2638,STU-3638,Amit Gupta,amit.66@mail.com,9471518526,B.Tech,2024-09-18 22:00:00,Rejected,153358,41521,Paid
2639,STU-3639,Rajesh Nair,rajesh.77@mail.com,9275672315,MBA,2024-09-18 23:00:00,Admitted,185989,122997,Pending
2640,STU-3640,Sophia Lee,sophia.45@mail.com,9760083657,B.Tech,2024-09-19 00:00:00,Rejected,133766,76878,Paid
2641,STU-3641,Vivek Iyer,vivek.88@mail.com,9770542918,MCA,2024-09-19 01:00:00,Rejected,96086,97327,Paid
2642,STU-3642,Nisha Patel,nisha.90@mail.com,9190332492,MBA,2024-09-19 02:00:00,Waitlisted,197331,115519,Partially Paid
2643,STU-3643,Anita Nair,anita.38@mail.com,9477578695,MBA,2024-09-19 03:00:00,Rejected,117445,173065,Partially Paid
2644,STU-3644,Neha Patel,neha.63@mail.com,9346573170,B.Tech,2024-09-19 04:00:00,Rejected,68446,123315,Pending
2645,STU-3645,Arjun Nair,arjun.62@mail.com,9949764287,MCA,2024-09-19 05:00:00,Waitlisted,182904,151122,Pending
2646,STU-3646,Meena Patel,meena.29@mail.com,9388896601,B.Tech,2024-09-19 06:00:00,Rejected,101818,95473,Partially Paid
2647,STU-3647,Priya Patel,priya.34@mail.com,9867067649,B.Tech,2024-09-19 07:00:00,Admitted,144599,26221,Paid
2648,STU-3648,Sneha Das,sneha.55@mail.com,9223611675,MCA,2024-09-19 08:00:00,Admitted,116821,65443,Paid
2649,STU-3649,Karthik Das,karthik.97@mail.com,9348064676,MCA,2024-09-19 09:00:00,Admitted,67206,124255,Partially Paid
2650,STU-3650,Rahul Reddy,rahul.68@mail.com,9151736089,MBA,2024-09-19 10:00:00,Admitted,85985,171404,Pending
2651,STU-3651,Deepa Iyer,deepa.87@mail.com,9541049460,B.Tech,2024-09-19 11:00:00,Admitted,145127,107278,Paid
2652,STU-3652,Sophia Johnson,sophia.40@mail.com,9678177520,MCA,2024-09-19 12:00:00,Waitlisted,165307,37263,Paid
2653,STU-3653,Sneha Verma,sneha.24@mail.com,9988018529,BBA,2024-09-19 13:00:00,Waitlisted,164195,138249,Pending
2654,STU-3654,Anita Reddy,anita.58@mail.com,9709743024,BCA,2024-09-19 14:00:00,Rejected,184149,155275,Paid
2655,STU-3655,Manish Verma,manish.58@mail.com,9986135173,MBA,2024-09-19 15:00:00,Rejected,120465,45583,Pending
2656,STU-3656,Kiran Iyer,kiran.72@mail.com,9948285001,MCA,2024-09-19 16:00:00,Admitted,75869,175048,Pending
2657,STU-3657,Manish Sharma,manish.55@mail.com,9249289098,BBA,2024-09-19 17:00:00,Waitlisted,163561,28420,Partially Paid
2658,STU-3658,Neha Choudhary,neha.97@mail.com,9540081599,BCA,2024-09-19 18:00:00,Rejected,76796,23894,Pending
2659,STU-3659,Rajesh Iyer,rajesh.63@mail.com,9884394610,BBA,2024-09-19 19:00:00,Waitlisted,74865,133925,Paid
2660,STU-3660,Pooja Choudhary,pooja.47@mail.com,9643815699,MBA,2024-09-19 20:00:00,Waitlisted,102817,29118,Paid
2661,STU-3661,Amit Gupta,amit.99@mail.com,9791274295,MCA,2024-09-19 21:00:00,Waitlisted,112350,81993,Pending
2662,STU-3662,Pooja Singh,pooja.59@mail.com,9533669591,MBA,2024-09-19 22:00:00,Admitted,185330,60827,Paid
2663,STU-3663,Sneha Nair,sneha.39@mail.com,9907170311,MBA,2024-09-19 23:00:00,Waitlisted,147896,57205,Partially Paid
2664,STU-3664,Neha Nair,neha.80@mail.com,9467641762,B.Tech,2024-09-20 00:00:00,Rejected,95462,159706,Pending
2665,STU-3665,Meena Singh,meena.35@mail.com,9146825219,MCA,2024-09-20 01:00:00,Waitlisted,183020,156763,Paid
2666,STU-3666,Olivia Moore,olivia.16@mail.com,9175381827,BCA,2024-09-20 02:00:00,Rejected,95232,22996,Paid
2667,STU-3667,Emma Williams,emma.47@mail.com,9441715257,BCA,2024-09-20 03:00:00,Waitlisted,180828,105362,Pending
2668,STU-3668,Rohit Verma,rohit.35@mail.com,9222323571,BCA,2024-09-20 04:00:00,Admitted,156263,42997,Partially Paid
2669,STU-3669,Deepa Nair,deepa.73@mail.com,9503159858,BCA,2024-09-20 05:00:00,Admitted,84287,92186,Paid
2670,STU-3670,Anita Gupta,anita.32@mail.com,9848695565,B.Tech,2024-09-20 06:00:00,Admitted,86260,84342,Partially Paid
2671,STU-3671,Vivek Nair,vivek.72@mail.com,9204179243,MBA,2024-09-20 07:00:00,Waitlisted,110960,93694,Partially Paid
2672,STU-3672,Vivek Iyer,vivek.58@mail.com,9716926108,BBA,2024-09-20 08:00:00,Admitted,118067,68509,Partially Paid
2673,STU-3673,Rahul Verma,rahul.41@mail.com,9516020661,BBA,2024-09-20 09:00:00,Rejected,99481,11942,Partially Paid
2674,STU-3674,Sophia Jones,sophia.21@mail.com,9163588533,BCA,2024-09-20 10:00:00,Admitted,181392,179015,Paid
2675,STU-3675,Arjun Verma,arjun.54@mail.com,9801979213,B.Tech,2024-09-20 11:00:00,Admitted,68823,107294,Paid
2676,STU-3676,Rajesh Iyer,rajesh.63@mail.com,9296531434,BBA,2024-09-20 12:00:00,Waitlisted,132178,109385,Pending
2677,STU-3677,Arjun Verma,arjun.71@mail.com,9448001045,B.Tech,2024-09-20 13:00:00,Admitted,186254,143220,Paid
2678,STU-3678,David Williams,david.20@mail.com,9306130480,MBA,2024-09-20 14:00:00,Admitted,126562,16893,Paid
2679,STU-3679,Manish Nair,manish.94@mail.com,9281421813,B.Tech,2024-09-20 15:00:00,Waitlisted,145921,139497,Pending
2680,STU-3680,Anita Patel,anita.23@mail.com,9497622825,MBA,2024-09-20 16:00:00,Rejected,156497,95617,Pending
2681,STU-3681,Kiran Singh,kiran.85@mail.com,9488897152,B.Tech,2024-09-20 17:00:00,Admitted,121046,104611,Partially Paid
2682,STU-3682,Anita Patel,anita.45@mail.com,9249063113,BCA,2024-09-20 18:00:00,Waitlisted,176028,45450,Partially Paid
2683,STU-3683,Rajesh Reddy,rajesh.41@mail.com,9832990035,MBA,2024-09-20 19:00:00,Rejected,88185,126624,Paid
2684,STU-3684,Sanjay Choudhary,sanjay.90@mail.com,9585465039,MBA,2024-09-20 20:00:00,Rejected,104657,67216,Pending
2685,STU-3685,Rajesh Sharma,rajesh.24@mail.com,9643126852,B.Tech,2024-09-20 21:00:00,Waitlisted,109361,27232,Pending
2686,STU-3686,Priya Reddy,priya.25@mail.com,9934816048,MCA,2024-09-20 22:00:00,Admitted,95787,177904,Pending
2687,STU-3687,Divya Verma,divya.48@mail.com,9134500791,MBA,2024-09-20 23:00:00,Admitted,95941,21492,Pending
2688,STU-3688,Nisha Das,nisha.41@mail.com,9630784242,MCA,2024-09-21 00:00:00,Rejected,125790,147659,Partially Paid
2689,STU-3689,Sneha Nair,sneha.61@mail.com,9358943226,MCA,2024-09-21 01:00:00,Admitted,119952,42760,Partially Paid
2690,STU-3690,Deepa Sharma,deepa.23@mail.com,9381393246,BBA,2024-09-21 02:00:00,Rejected,86185,68382,Partially Paid
2691,STU-3691,Priya Sharma,priya.90@mail.com,9312858861,BCA,2024-09-21 03:00:00,Rejected,168079,91742,Pending
2692,STU-3692,Rakesh Das,rakesh.63@mail.com,9751106646,MCA,2024-09-21 04:00:00,Admitted,197454,79696,Pending
2693,STU-3693,Nisha Singh,nisha.33@mail.com,9104457760,B.Tech,2024-09-21 05:00:00,Rejected,86604,152369,Paid
2694,STU-3694,Nisha Sharma,nisha.11@mail.com,9655199591,B.Tech,2024-09-21 06:00:00,Waitlisted,160659,12399,Pending
2695,STU-3695,Robert Anderson,robert.50@mail.com,9578302632,BCA,2024-09-21 07:00:00,Rejected,160350,140158,Partially Paid
2696,STU-3696,Arjun Patel,arjun.78@mail.com,9408639237,B.Tech,2024-09-21 08:00:00,Waitlisted,88518,30744,Partially Paid
2697,STU-3697,Sneha Iyer,sneha.43@mail.com,9513340640,MCA,2024-09-21 09:00:00,Rejected,164682,47542,Paid
2698,STU-3698,Neha Reddy,neha.16@mail.com,9586572698,B.Tech,2024-09-21 10:00:00,Admitted,186922,37458,Paid
2699,STU-3699,David Taylor,david.22@mail.com,9971416202,MCA,2024-09-21 11:00:00,Waitlisted,60500,125444,Partially Paid
2700,STU-3700,Karthik Gupta,karthik.87@mail.com,9900686929,BCA,2024-09-21 12:00:00,Rejected,115129,82160,Partially Paid
2701,STU-3701,Kiran Iyer,kiran.15@mail.com,9749140696,BCA,2024-09-21 13:00:00,Admitted,144554,127669,Partially Paid
2702,STU-3702,Manish Choudhary,manish.89@mail.com,9454584774,B.Tech,2024-09-21 14:00:00,Admitted,189505,40628,Pending
2703,STU-3703,Manish Sharma,manish.26@mail.com,9927155677,B.Tech,2024-09-21 15:00:00,Waitlisted,132415,34529,Paid
2704,STU-3704,Sneha Patel,sneha.57@mail.com,9665967631,BCA,2024-09-21 16:00:00,Waitlisted,137916,19404,Partially Paid
2705,STU-3705,Meena Gupta,meena.53@mail.com,9539104529,BCA,2024-09-21 17:00:00,Admitted,79875,55692,Partially Paid
2706,STU-3706,Rajesh Iyer,rajesh.83@mail.com,9361731531,BCA,2024-09-21 18:00:00,Waitlisted,149077,13571,Paid
2707,STU-3707,Deepa Choudhary,deepa.18@mail.com,9449132330,BCA,2024-09-21 19:00:00,Waitlisted,74262,70105,Partially Paid
2708,STU-3708,Rajesh Verma,rajesh.67@mail.com,9242272518,B.Tech,2024-09-21 20:00:00,Admitted,65264,149548,Partially Paid
2709,STU-3709,Rahul Nair,rahul.11@mail.com,9767632859,B.Tech,2024-09-21 21:00:00,Waitlisted,153218,24787,Pending
2710,STU-3710,Pooja Reddy,pooja.74@mail.com,9501794792,MBA,2024-09-21 22:00:00,Admitted,139902,51108,Partially Paid
2711,STU-3711,Deepa Nair,deepa.71@mail.com,9607349259,BCA,2024-09-21 23:00:00,Waitlisted,113669,87022,Pending
2712,STU-3712,Rohit Reddy,rohit.62@mail.com,9358340730,MBA,2024-09-22 00:00:00,Admitted,191868,124709,Partially Paid
2713,STU-3713,Anita Nair,anita.49@mail.com,9679480206,BCA,2024-09-22 01:00:00,Rejected,145247,45743,Paid
2714,STU-3714,Manish Iyer,manish.95@mail.com,9450277177,BCA,2024-09-22 02:00:00,Admitted,146311,163102,Paid
